,id,date,token0,token1,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,reserve0,reserve1,reserveUSD
116,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18463,2020-07-20 02:00:00,USDC,WETH,5370473.842176,22637.572536790922087397,5356413.325815802269931125213717837,4613721.372695,19627.128755777369924696,9200017.606324286816320170062111208
117,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18462,2020-07-19 02:00:00,USDC,WETH,4330808.788837,18446.135843225498056685,4307737.513835137247861360901971405,4655233.706628,19412.106101255576195901,9277842.70384193012521830418294444
118,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18461,2020-07-18 02:00:00,USDC,WETH,4902156.869894,20961.177845433952872617,4881424.27150962400477083156935769,4391079.807616,18675.328536630118257364,8750731.087474579071680948809476924
119,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18460,2020-07-17 02:00:00,USDC,WETH,2668166.824318,11462.274231395207944156,2656754.629446653397531578865398328,4411586.352931,18948.503699493541908847,8785235.555794558677793237875970085
120,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18459,2020-07-16 02:00:00,USDC,WETH,2506904.734644,10751.886301302676168986,2494873.191743702045367788517490541,4303422.381298,18363.914651559564900137,8547056.267892931933842184276608395
121,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18458,2020-07-15 02:00:00,USDC,WETH,2583200.112497,10830.402648512632489574,2571748.49027634689632280691868256,4366751.54205,18349.039759415287879125,8699449.463075952959484283990392489
122,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18457,2020-07-14 02:00:00,USDC,WETH,1847664.852519,7718.019178539329523544,1836222.781420084347124778259094936,3369823.427285,13999.356540837155854866,6698126.966481442063199743786435162
123,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18456,2020-07-13 02:00:00,USDC,WETH,3817283.045081,15668.390534821482437054,3782501.769383675439411824059575433,3405286.403726,14242.033484308256694481,6760853.930781521097136710706199683
124,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18455,2020-07-12 02:00:00,USDC,WETH,1973236.302828,8237.192472553577850392,1959187.107920323456004143571747512,3391352.436804,14032.846849388964943058,6733822.895411633015722299212307423
125,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18454,2020-07-11 02:00:00,USDC,WETH,1260278.198152,5258.960628944734559662,1249876.27753272356787457376704578,3329150.257539,13890.123467441482482439,6595244.467540200278013231299241381
126,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18453,2020-07-10 02:00:00,USDC,WETH,1288195.693582,5378.913780411715100083,1276722.30809426674056881155655538,3432325.328329,14177.527103192606850551,6796393.025677288579694612044381379
127,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18452,2020-07-09 02:00:00,USDC,WETH,1725435.991978,7078.357794668872363791,1712793.823132294045285741191469799,2977893.702244,12289.750902761393927399,5918118.652553071900695612325603448
128,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18451,2020-07-08 02:00:00,USDC,WETH,1473913.21737,6036.173528521770994513,1463180.056726478464943782377897996,2806896.697887,11321.121787955554499199,5554097.470335028680866578094603222
129,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18450,2020-07-07 02:00:00,USDC,WETH,1327769.56335,5565.45195483276235503,1318119.437655838402571881514984038,2433817.51848,10211.690591295448572477,4841152.620962102488144043101768903
130,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18449,2020-07-06 02:00:00,USDC,WETH,1570607.91413,6711.601662230050492789,1558733.943360680220141823712178434,2183838.273165,9044.906554518602694408,4337837.603348042999765404102523768
131,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18448,2020-07-05 02:00:00,USDC,WETH,1099631.243099,4871.259145107153957742,1092860.773080718716060228702143507,2045291.804915,9011.804041393644572535,4062587.871928504526733924661020351
132,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18447,2020-07-04 02:00:00,USDC,WETH,1197763.166157,5277.597553168597190121,1186134.275004289173174830089534198,2060948.309012,9006.519689585198604588,4088542.098633915701156200896990801
133,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18446,2020-07-03 02:00:00,USDC,WETH,1761452.320153,7770.140386255587529327,1743540.779417691892167009668606761,1900678.78296,8404.97990865350376611,3750408.632183628311187037847283527
134,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18445,2020-07-02 02:00:00,USDC,WETH,1927536.656936,8471.765995482664099968,1912340.53277777000372846881418389,1854340.529416,8175.34882237946298705,3666702.564063881933929190755944805
135,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18444,2020-07-01 02:00:00,USDC,WETH,1427758.422356,6256.860761925909636103,1414962.367483214360778558304495259,1680041.202382,7280.53560665071638224,3331127.341691418101461522445609628
136,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18443,2020-06-30 02:00:00,USDC,WETH,1422836.92862,6304.965177081758747625,1418659.667557650763814625766855103,1552083.198663,6879.572798908399143639,3089311.238312946029964144170456288
137,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18442,2020-06-29 02:00:00,USDC,WETH,1331687.652082,5933.653325266602490401,1329638.801737568796023866512433749,1890836.42161,8327.764876323168827412,3775463.301614308994461870816189526
138,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18441,2020-06-28 02:00:00,USDC,WETH,1194606.552915,5353.449200686177950038,1191817.271347475824146334200980121,1693129.042204,7517.693779072392796236,3373442.884723665882291483133196682
139,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18440,2020-06-27 02:00:00,USDC,WETH,1769530.905843,7883.195975167277630784,1767948.103693802436535566052009383,1593468.659445,7224.247557878541318342,3179471.840034785476035198329660135
140,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18439,2020-06-26 02:00:00,USDC,WETH,1921008.782965,8343.626241411356052573,1916881.410151267059782833339647982,1607043.297573,6989.16940561880625159,3206730.677126726535043704165166397
141,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18438,2020-06-25 02:00:00,USDC,WETH,1891123.16087,8125.875739558225505402,1887076.639613924063260411638249639,1549617.274159,6648.634246743823373666,3088827.9922307862536531972604696
142,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18437,2020-06-24 02:00:00,USDC,WETH,2071912.206786,8695.84659763571805679,2066160.47301813566781727184786757,1501763.551144,6461.320692877721755518,3012999.49575500156433553494292693
143,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18436,2020-06-23 02:00:00,USDC,WETH,2090076.219674,8206.264660312458670302,2028108.841944426999995407343340303,1512761.24351,6222.148760166264213843,3009534.773653209070640401528918859
144,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18435,2020-06-22 02:00:00,USDC,WETH,2201289.447898,9267.125116707280312857,2198233.50625681310801224434261292,1441992.734939,5956.664290397036840089,2883511.279292628937595951625861935
145,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18434,2020-06-21 02:00:00,USDC,WETH,1399278.028525,6111.799346414400908574,1395873.920448893220886630185389927,983500.548316,4306.005379682311705728,1958105.543201391027384574613223527
146,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18433,2020-06-20 02:00:00,USDC,WETH,922394.634787,4052.051868437733674031,917453.2021314400032816009681167728,2023049.257983,8859.392089924248942797,4024446.767334255864194166581390452
147,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18432,2020-06-19 02:00:00,USDC,WETH,997387.497,4361.795846287009055485,993833.6285866303725574429142416076,869472.586849,3815.234071647454903914,1732584.04448686826959940048890789
148,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18431,2020-06-18 02:00:00,USDC,WETH,838816.768957,3617.594804545369506406,831825.0342380501009291430537323314,844450.298891,3635.94591779725233703,1674482.464080681507290602259510606
149,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18430,2020-06-17 02:00:00,USDC,WETH,394087.20203,1696.297328691166524768,392322.5608473975376382784051343166,817536.045596,3513.016354730526717432,1621652.581619130176988063103249279
150,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18429,2020-06-16 02:00:00,USDC,WETH,434729.839222,1865.286585896008809699,433103.1379060865883197220843496823,835768.733511,3542.344252172121000621,1658514.195716531857044955248991527
151,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18428,2020-06-15 02:00:00,USDC,WETH,515945.969693,2273.070123549333941437,511267.3972811651454901864015302824,776441.408343,3348.924350655404592847,1537232.343637467739091310201356098
152,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18427,2020-06-14 02:00:00,USDC,WETH,180854.508221,770.655107203012423384,180109.1183563099517375632910183299,763013.419211,3292.756831144275513205,1512993.948018496878269479526074292
153,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18426,2020-06-13 02:00:00,USDC,WETH,197646.266845,832.188378751201441669,196980.2801946356195519957269978456,726033.751786,3043.640963824720851656,1449066.59605661302588098154724272
154,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18425,2020-06-12 02:00:00,USDC,WETH,308859.863846,1312.364385582568818999,308783.2059534770480321850729222653,712676.69582,2996.170661150532077435,1421726.543198338556398606973542079
155,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18424,2020-06-11 02:00:00,USDC,WETH,290910.478511,1224.013028486295102782,290856.7782192264431037931964672315,671656.65045,2910.202995116367516816,1337654.472746545042345620233982144
156,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18423,2020-06-10 02:00:00,USDC,WETH,308579.492234,1264.239315644258414657,308403.0713920527115351309183861729,671671.29995,2708.689427900126315048,1341960.17038633785262046357045227
157,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18422,2020-06-09 02:00:00,USDC,WETH,233048.926338,957.113928598274908229,232614.8576295787099216290270780272,682084.919331,2807.303610247068407542,1367347.552895591843253008539204933
158,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18421,2020-06-08 02:00:00,USDC,WETH,169484.675403,699.923619438347623565,169565.6918261552693616265175390518,665280.708994,2705.351141903992550776,1328634.383976622115901100023126705
159,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18420,2020-06-07 02:00:00,USDC,WETH,145153.65486,603.326297018891078677,144778.3970287490355765165458371144,693522.60053,2826.548554760270448858,1378018.925429806247142970306378709
160,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18419,2020-06-06 02:00:00,USDC,WETH,188484.55887,784.762757311304149245,188390.4263541576579777005384400209,684229.861615,2817.701537580591366384,1363101.321573017511284056121019615
161,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18418,2020-06-05 02:00:00,USDC,WETH,136807.873343,564.133881401812215582,136351.1069520404903362103037051152,677157.332538,2804.253777596197767236,1344137.043185144826041693320975774
162,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18417,2020-06-04 02:00:00,USDC,WETH,142274.510515,586.126465144890848961,142086.6855969392431074409657312577,703976.350502,2897.135534653241079448,1406342.423730462183125876397095846
163,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18416,2020-06-03 02:00:00,USDC,WETH,123573.678883,517.335946757715702893,123404.2102744407113438774145308212,707607.676797,2908.277094360585151725,1414926.892829103080102155035505978
164,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18415,2020-06-02 02:00:00,USDC,WETH,255009.391321,1057.200890513983148106,254200.6716168395405677100202758071,701442.339518,2962.07049867392327544,1398971.184279854081495684610664112
165,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18414,2020-06-01 02:00:00,USDC,WETH,147408.497545,616.970881825348584983,147275.2280549202874593209708696933,635963.909155,2553.633641460353981118,1268224.043678472841913061402150308
166,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18413,2020-05-31 02:00:00,USDC,WETH,185325.7264,783.76202653860107689,185331.8408881402290147246341700577,591234.483114,2552.505089067709966354,1181614.099726844013626011299890921
167,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18412,2020-05-30 02:00:00,USDC,WETH,151745.875108,645.879190763260880223,151530.6624728005356187883715993673,595191.700874,2443.96737959153526418,1190481.108792680866969073539886318
168,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18411,2020-05-29 02:00:00,USDC,WETH,154505.321845,698.912129884615136757,154545.9252397716025873700206748175,613119.942454,2786.943880747344527307,1226193.097440043160736848094239046
169,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18410,2020-05-28 02:00:00,USDC,WETH,137130.240349,646.27714465927663583,137011.0278352193101882024597298126,590998.300699,2704.71451477358095745,1182577.583693068120477291788209193
170,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18409,2020-05-27 02:00:00,USDC,WETH,73927.355639,361.014342362524747065,73777.31185108062784344127823881282,578575.170235,2792.094607425016866733,1154014.10570329983378835951361964
171,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18408,2020-05-26 02:00:00,USDC,WETH,97698.233462,485.30614833389853576,97454.80242965225833384455490270605,542142.323805,2701.73370225184296153,1081885.385136407790023626224481938
172,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18407,2020-05-25 02:00:00,USDC,WETH,76696.414907,377.93916075239863384,76613.38422416542582262147717450281,507348.740953,2486.555899572488213186,1014230.999919907607122741211853593
173,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18406,2020-05-24 02:00:00,USDC,WETH,219570.307704,1016.957200700034057138,210623.9577266192609008405586689783,481858.447669,2398.488907986578283987,964352.7805068602569169355458233178
174,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18405,2020-05-23 02:00:00,USDC,WETH,102700.350881,495.028667765488331965,102544.1864283297028988734564010542,477718.078378,2299.473051567990866949,952683.291609562585430611441597917
175,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18404,2020-05-22 02:00:00,USDC,WETH,136045.26096,668.627606806280956324,135615.7461566921451645193745172085,425514.324054,2054.818417597501010666,851913.040269796617360857225392708
176,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18403,2020-05-21 02:00:00,USDC,WETH,236791.026667,1214.211082337557599836,239957.4869267825220586157078960716,334975.106487,1681.558025501254262939,669639.1457625292112927298921488935
177,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18402,2020-05-20 02:00:00,USDC,WETH,72656.841694,344.925794560335110319,67125.02144193411146328617405194768,243875.911275,1155.570766423015970221,485633.1626871124120537217208315002
178,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18401,2020-05-19 02:00:00,USDC,WETH,69832.998627,330.786889647774884603,0,154773.455415,723.995116876631191728,308720.5325940819442513236421694803
179,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18400,2020-05-18 02:00:00,USDC,WETH,786.956855,3.686117615260581221,0,15007.058078,70.896778029948978865,30183.61833332131778751273627271458
180,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18399,2020-05-17 02:00:00,USDC,WETH,0.153148,0.000762182043189648,0,105.914552,0.527934329754044072,107.914538156589963920755729099215
181,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18398,2020-05-16 02:00:00,USDC,WETH,86.256842,0.993860526067548088,0,105.761404,0.52869651179723372,105.6525168611827411830583246246072
182,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18397,2020-05-15 02:00:00,USDC,WETH,148.427504,0.856342193432199381,0,45.645323,0.222908116818378862,49.08257878776557673109923676257761
183,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18396,2020-05-14 02:00:00,USDC,WETH,4.548898,0.018528482340849244,0,20.224424,0.067311134252024136,14.56601129862231572760596018092944
184,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18395,2020-05-13 02:00:00,USDC,WETH,17.446875,0.230903099739307148,0,20.225424,0.083606360135945727,16.99163717323088146246036326395777
185,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18394,2020-05-12 02:00:00,USDC,WETH,3.213554,0.021534919181039376,0,6.662242,0.051463058217209102,6.662241999999999999999999999999998
186,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18393,2020-05-11 02:00:00,USDC,WETH,0.397513,0.001936592531477045,0,6.562244,0.031060935202990258,6.562244
187,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18390,2020-05-08 02:00:00,USDC,WETH,0,0,0,6.574471,0.030997527734467303,6.574471000000000000000000000000001
188,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18389,2020-05-07 02:00:00,USDC,WETH,0,0,0,0.98869,0.004910094205805075,0.9886900000000000000000000000000001
189,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18388,2020-05-06 02:00:00,USDC,WETH,0.001689,0.000008395488675358,0,0.988689,0.004910094205790933,0.9886889999999999999999999999999999
190,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18387,2020-05-05 02:00:00,USDC,WETH,0.011,0.000054154581507407,0,0.989,0.004908523513507407,0.9889999999999999999999999999999999
