,date,dailyVolumeInETH,dailyVolumeInUSD,totalVolumeInEth,totalVolumeUSD,totalLiquidityInEth,totalLiquidityUSD
315,2020-01-03 01:00:00,8536.587749199491132382,1106257.440988194224763121685081606,2207696.317444047125118637,394670166.8756966054582265538200478,207883.989978783133084596,27736622.03227362578941109135673817
316,2020-01-02 01:00:00,11799.797776131116591017,1523649.165946135871949337152782719,2199159.729694847633986255,393563909.434708411233463432134967,209766.46122994620020262,26698341.15295510453559051917939104
317,2020-01-01 01:00:00,9016.491577180344373936,1179813.506955218571707138679157202,2187359.931918716517395238,392040260.268762275361514094982185,212231.92613548930209416,27664720.03343958322447187546040857
318,2019-12-31 01:00:00,7715.520085680902821718,1011034.928328415225839836654092086,2178343.440341536173021302,390860446.7618070567898069563030284,208995.197943014406890964,27053572.23384926868671657162124632
319,2019-12-30 01:00:00,7211.534770385375433601,955502.8955639546248637717518036383,2170627.920255855270199584,389849411.8334786415639671196489365,206870.049390196977010444,27373451.36075115342700320606321087
320,2019-12-29 01:00:00,7621.050523728255531347,997096.1277626047366670917031112523,2163416.385485469894765983,388893908.9379146869391033478971343,201602.398437715585921774,27061520.93565711844427437606853411
321,2019-12-28 01:00:00,5403.259652283121432675,688862.1802552287911441453950195411,2155795.334961741639234636,387896812.8101520822024362561940263,204954.849111216477216868,26245405.2732647899876360891240804
322,2019-12-27 01:00:00,6359.823957851213472312,801099.295283584845492474889742075,2150392.075309458517801961,387207950.6298968534112921107990089,205061.095330909442236594,25930545.1701643849931178344125397
323,2019-12-26 01:00:00,12214.502596132368319734,1540344.672729149153789925239055338,2144032.251351607304329649,386406851.3346132685657996359092657,205578.15046150629710763,25905536.81199242861055503876327036
324,2019-12-25 01:00:00,38115.964863371793309666,4802480.888358479122214346333602381,2131817.748755474936009915,384866506.6618841194120097106702094,204088.310517986428262674,25628248.86657637456566854777591772
325,2019-12-24 01:00:00,29779.087770520836802885,3828471.020081045506589306591291088,2093701.783892103142700249,380064025.7735256402897953643366066,200598.672726300913657082,25616044.56401606594793410862574849
326,2019-12-23 01:00:00,13819.57837355503633466,1812149.759588810857764319917003102,2063922.696121582305897364,376235554.7534445947832060577453127,198948.620044430134136662,25643522.32962122367582857914931165
327,2019-12-22 01:00:00,9179.668021392272701905,1187892.316873462784623033669663778,2050103.117748027269562704,374423404.9938557839254417378283098,194424.53375118615285251,25554836.62071730797864266602631886
328,2019-12-21 01:00:00,9762.413645539363566383,1242418.032395071753036980363289924,2040923.449726634996860799,373235512.6769823211408187041586451,193992.798082199545728552,24685657.81692026889192054763902592
329,2019-12-20 01:00:00,14121.285163142264161695,1801198.382766209365955343354778543,2031161.036081095633294416,371993094.6445872493877817237953568,191220.932190187009228806,24475596.25990539310288830907471003
330,2019-12-19 01:00:00,16152.999036878524063758,2082836.106178601254374453355845856,2017039.750917953369132721,370191896.2618210400218263804405791,190671.721556782166844488,24222721.22289601898247010659268423
331,2019-12-18 01:00:00,22752.469386151346129561,2840452.616069021612172014422362292,2000886.751881074845068963,368109060.155642438767451927084733,187033.1154689886373706,24227675.7393755597199970130869471
332,2019-12-17 01:00:00,32526.429494132171918141,4170457.754121052669709957941201281,1978134.282494923498939402,365268607.5395734171552799126623697,185279.788624885813411804,22719946.11303825492088195903738277
333,2019-12-16 01:00:00,16128.096172133894771979,2182617.925994779979561834338293404,1945607.853000791327021261,361098149.7854523644855699547211659,183312.558834912967623012,24253016.87127271351195518815261299
334,2019-12-15 01:00:00,6903.241247546009057484,977696.9722622060159842990742784425,1929479.756828657432249282,358915531.8594575845060081203828722,178487.391927145021213354,25294997.47423025682589492319152402
335,2019-12-14 01:00:00,9108.609460485986245786,1305699.006644717460636072997528614,1922576.515581111423191798,357937834.8871953784900238213085921,178810.099663662152001088,25307230.71442370216590763180525164
336,2019-12-13 01:00:00,6491.275230880511751641,934888.7878091652700927606549786557,1913467.906120625436946012,356632135.8805506610293877483110623,178796.997420622806537074,25747114.02453767382426160598544082
337,2019-12-12 01:00:00,7608.919172411525606696,1090661.619274484209636416962016088,1906976.630889744925194371,355697247.0927414957592949876560816,177943.828257963651682818,25649590.87622485412701034868509741
338,2019-12-11 01:00:00,13283.619153956982508678,1929590.658675792355138848656430706,1899367.711717333399587675,354606585.4734670115496585706940655,175611.657354779116821588,25158711.32357723899136187157133456
339,2019-12-10 01:00:00,12762.564105756622947676,1875526.412711785492320325080124147,1886084.092563376417078997,352676994.814791219194519722037637,173146.85764046237203728,25337331.31599630621526990978483118
340,2019-12-09 01:00:00,7240.844146027487839981,1085405.722920993684473129851593175,1873321.528457619794131321,350801468.4020794337021993969575148,172195.666617532184802786,25578507.02825808288725652534597455
341,2019-12-08 01:00:00,9454.997071668214072801,1413557.24893308395996114793363258,1866080.68431159230629134,349716062.6791584400177262671059212,173122.510064756324535942,26035836.56790773767920125351106927
342,2019-12-07 01:00:00,8195.591066966482176589,1221006.127924727586236234239054074,1856625.687239924092218539,348302505.4302253560577651191722889,173638.399344614556240446,25801476.0919380940362816377143945
343,2019-12-06 01:00:00,8440.099422244890832164,1246127.165685994810046786617751726,1848430.09617295761004195,347081499.3023006284715288849332348,175428.172356083863620814,26005986.18278745840400386637376301
344,2019-12-05 01:00:00,24914.218213281571963644,3648722.651085575932098958154324422,1839989.996750712719209786,345835372.1366146336614820983154827,171575.52419472451218579,25363178.81693572057126786782622063
345,2019-12-04 01:00:00,24539.340362890724827708,3622721.547766634815243654654383397,1815075.778537431147246142,342186649.4855290577293831401611593,170823.032072330422563882,25092836.87713203646891508272679661
346,2019-12-03 01:00:00,19744.760488083411168593,2935733.572273789526999726215190046,1790536.438174540422418434,338563927.9377624229141394855067766,177665.988468559296159032,26282702.15089641543808302692158183
347,2019-12-02 01:00:00,22076.07293320454468285,3300241.780260896026052791092474747,1770791.677686457011249841,335628194.3654886333871397592915866,172317.304035690795342332,25834135.12138257710750398125988642
348,2019-12-01 01:00:00,15215.695368878953851276,2267612.486721639113909646292224229,1748715.604753252466566991,332327952.58522773736108696819911,169513.753912386770426094,25561222.21056452935826108805769516
349,2019-11-30 01:00:00,12851.917819272750798139,1979306.862411275277501360283779972,1733499.909384373512715715,330060340.0985060982471773219068831,171488.041404105205092458,26235267.92259674639842704964971045
350,2019-11-29 01:00:00,17006.229671098733307826,2623873.729410262305195149058575357,1720647.991565100761917576,328081033.2360948229696759616231015,170473.025284011053474536,26311983.07585998251618627200618018
351,2019-11-28 01:00:00,10432.435249474916714361,1601216.784784251805716933317174058,1703641.76189400202860975,325457159.506684560664480812564527,169200.872524480193300976,32508101.45970882349369084859457973
352,2019-11-27 01:00:00,12652.484980793528791191,1873733.037195010863736812361426133,1693209.326644527111895389,323855942.7219003088587638792473554,160013.69400982020100767,24542212.82360036481388392556104768
353,2019-11-26 01:00:00,11713.835217935903796617,1705946.338749171704883450414826331,1680556.841663733583104198,321982209.6847052979950270668859286,161892.22919152950222045,23747754.5951601593403504009792395
354,2019-11-25 01:00:00,39895.693565090226940377,5594382.33625218614931805157153213,1668843.006445797679307581,320276263.3459561262901436164711014,161503.35999067135090578,23588588.89645935343560638089631166
355,2019-11-24 01:00:00,20226.684825568028510623,2984111.204164064598041826143431635,1628947.312880707452367204,314681881.0097039401408255648995721,163654.13598000802818768,23001462.3157440279288760546043755
356,2019-11-23 01:00:00,14466.782476944061750405,2184077.549562041568312875351533181,1608720.628055139423856581,311697769.8055398755427837387561392,160716.926692089044834126,24482923.8106683411264814880988738
357,2019-11-22 01:00:00,52874.634556798848526432,8040170.42927847382891475126291406,1594253.845578195362106176,309513692.2559778339744708634046019,156915.504648031328847392,23640254.80290981057667844552629979
358,2019-11-21 01:00:00,21538.187160253617149053,3583471.25259721703045545070123213,1541379.211021396513579744,301473521.8266993601455561121416876,154499.301035748798703602,25115599.89677779038531715478220393
359,2019-11-20 01:00:00,11102.108523634174320333,1954890.698558998740982378321953205,1519841.023861142896430691,297890050.5741021431151006614404526,147921.776615536187238446,25968167.48379023846136569732462705
360,2019-11-19 01:00:00,11734.168610552729039651,2070077.53131080378573578081096555,1508738.915337508722110358,295935159.8755431443741182831184956,146604.53846877585719189,25921740.67495858213316971200753309
361,2019-11-18 01:00:00,7048.019630289416672199,1049073.525773613138297011390315952,1497004.746726955993070707,293865082.3442323405883825023075293,146114.572896842376318818,26340412.18109494998805070781693327
362,2019-11-17 01:00:00,7266.803647301906310784,888837.121634857335388589241111723,1489956.727096666576398508,292816008.8184587274500854909172112,145103.248813474880640494,17888705.40593787180531278997816653
363,2019-11-16 01:00:00,4148.995488460260601123,500099.2718031189865351686209345706,1482689.923449364670087724,291927171.6968238701146969016760978,144501.232609194185743224,17466295.27382782715924505805218232
364,2019-11-15 01:00:00,8352.130409229614473162,1410739.596260145577988338704889518,1478540.927960904409486601,291427072.4250207511281617330551623,144217.451684383747766008,17307020.53540851821042425226743317
365,2019-11-14 01:00:00,5321.017249297667474749,994394.7490885909991110516981453645,1470188.797551674795013439,290016332.8287606055501733943502733,144232.16905162839058565,26807085.52383042485257570347929228
366,2019-11-13 01:00:00,4159.939279702061023223,781579.6156557434790357077279158254,1464867.78030237712753869,289021938.07967201455106234265213,142893.960592424071425336,26974613.80154165971328888686573123
367,2019-11-12 01:00:00,4883.80393360508857898,909204.8821999314966395764664161986,1460707.841022675066515467,288240358.4640162710720266349242121,140323.75591308866592619,26380818.65822382152977882663723637
368,2019-11-11 01:00:00,7204.268265707198032966,1355637.879464319638655961644171434,1455824.037089069977936487,287331153.5818163395753870584577975,134523.056626108825855016,25076774.51577879242691021907434588
369,2019-11-10 01:00:00,4983.527825113629269851,932849.9807691254911758415244306942,1448619.768823362779903521,285975515.7023520199367310968136261,133914.665749607665945964,25412815.46627976484132884660172754
370,2019-11-09 01:00:00,5332.331024431423066208,988053.188502220478052708873547849,1443636.24099824915063367,285042665.7215828944455552552891971,134805.71161121973273511,24875052.11756779642498327207683065
371,2019-11-08 01:00:00,6111.217215103423071077,1131155.599546309741526144290246821,1438303.909973817727567462,284054612.5330806739675025464156479,134847.779068750369869988,24892143.69097530074039632760884125
372,2019-11-07 01:00:00,8247.659226378500529007,1542229.816739831410591938542107713,1432192.692758714304496385,282923456.9335343642259764021254011,134164.600886859012771772,25017493.20341147727169402326658886
373,2019-11-06 01:00:00,4903.70121790055093222,927883.4137944669938381363677366107,1423945.033532335803967378,281381227.1167945328153844635832936,129763.118859987285486324,24562618.47066849819425392179226192
374,2019-11-05 01:00:00,3870.200576472577905989,723387.7158511272125637880958822181,1419041.332314435253035158,280453343.703000065821546327215555,128374.058892393726140068,24167443.55792432293009431198827607
375,2019-11-04 01:00:00,3310.629638158328185541,608122.2300860143464759866514663635,1415171.131737962675129169,279729955.9871489386089825391196727,127586.82165656698120259,23626845.97405998946746095944967169
376,2019-11-03 01:00:00,2980.564425153690848093,540544.5545675119077801302045931496,1411860.502099804346943628,279121833.7570629242625065524682075,126679.0463334046393799,22993196.6098075301057073078141416
377,2019-11-02 01:00:00,2275.265443142875889586,415186.7995507140879106417569997008,1408879.937674650656095535,278581289.2024954123547264222636144,126542.889156622754170654,23192731.5800463387197796046926403
378,2019-11-01 01:00:00,6360.265313476138474187,1151043.108379027966840328189713839,1406604.672231507780205949,278166102.4029446982668157805066152,126132.08153871793023117,23030149.52519426074122613969620938
379,2019-10-31 01:00:00,6157.439844649473945532,1118844.254273809328832933271518978,1400244.406918031641731762,277015059.2945656702999754523169033,126543.60079217485048017,22967925.62944746540358538917917141
380,2019-10-30 01:00:00,3654.089060343323826583,677220.8869676422320838282893681575,1394086.96707338216778623,275896215.0402918609711425190453834,126088.839033897912128652,23038177.22848372305836441971086683
381,2019-10-29 01:00:00,4822.580318645855721001,899496.7345381063610793914993693262,1390432.878013038843959647,275218994.1533242187390586907560161,124125.829238038157145874,23741389.10579402569021966504602209
382,2019-10-28 01:00:00,5721.614831381156269517,1047443.979287848069149928906697811,1385610.297694392988238646,274319497.4187861123779792992566467,122356.428341564652657036,22260066.62004360858519797028112565
383,2019-10-27 02:00:00,5019.364147796264235123,913460.0738800588624817355209835578,1379888.682863011831969129,273272053.4394982643088293703499483,122034.46257589381888446,22526000.31884933684141565821662713
384,2019-10-26 02:00:00,13627.881934781698736674,2508354.217084574972283828840834133,1374869.318715215567734006,272358593.3656182054463476348289631,122208.335095843464233724,21888973.24091776629155393550481815
385,2019-10-25 02:00:00,10272.659061882058505833,1778169.911995687296298200353157535,1361241.436780433868997332,269850239.1485336304740638059881296,119699.347816754673379742,21566502.84657154216481684873355776
386,2019-10-24 02:00:00,4218.742682578974687018,680305.3036629140623671188059138672,1350968.777718551810491499,268072069.2365379431777656056349722,122270.944457168332929342,19699626.96257832930724641885518416
387,2019-10-23 02:00:00,10062.248486186807156837,1631323.968511865470235610344291087,1346750.035035972835804481,267391763.9328750291153984868290593,121445.951377973544514226,19527869.50896903389884713616052948
388,2019-10-22 02:00:00,3919.137603913136152172,676933.8821930528144072680271273857,1336687.786549786028647644,265760439.9643631636451628764847698,121185.754074482817066276,20792151.11890119399077891723681346
389,2019-10-21 02:00:00,4363.425052221526288289,761421.1488565958911932489312079131,1332768.648945872892495472,265083506.0821701108307556084576422,120171.422408078502400684,20764200.89592362197613519562921926
390,2019-10-20 02:00:00,2563.499209223705057615,442230.7939487982293041110655756117,1328405.223893651366207183,264322084.9333135149395623595264338,119788.076209557937365266,20918313.63099798647517263830051846
391,2019-10-19 02:00:00,2140.731772960508591759,370155.3896429694097465026569004131,1325841.724684427661149568,263879854.1393647167102582484608598,119338.11175090459415577,20514483.53259800238606772125927278
392,2019-10-18 02:00:00,4606.360790239475665691,800401.0827349543939334057423027135,1323700.992911467152557809,263509698.7497217473005117458039595,116492.628413861312257128,20237503.4351437122880955977443115
393,2019-10-17 02:00:00,6468.348665626335623689,1140773.557864843851702517398795291,1319094.632121227676892118,262709297.6669867929065783400616561,115760.141036908906211786,20474345.10060431568520749538640718
394,2019-10-16 02:00:00,6935.801473981545355753,1216313.130469720128040596999952043,1312626.283455601341268429,261568524.1091219490548758226628605,114552.655529008990987148,20087744.19617518612940749089351612
395,2019-10-15 02:00:00,3641.569597338089647834,664778.7958460094394858293615822072,1305690.481981619795912676,260352210.9786522289268352256629082,118382.779620399180081718,21221117.55373066126130439609577238
396,2019-10-14 02:00:00,4281.10778016608312096,786171.7472607517847370444039498803,1302048.912384281706264842,259687432.1828062194873493963013237,115398.385766985518170892,20987039.25426011183830214842655569
397,2019-10-13 02:00:00,2342.675104112039126306,425513.3585221346290824201885634177,1297767.804604115623143882,258901260.4355454677026123518973726,116446.640532522119000522,21077670.18747113557865468177160032
398,2019-10-12 02:00:00,2027.535749124227429669,369449.1840671873375025622148731182,1295425.129500003584017576,258475747.077023333073529931708809,113536.646594879131131144,20526478.39116146860256066030252315
399,2019-10-11 02:00:00,4995.309059896727380784,929560.1686759855294780380047576537,1293397.593750879356587907,258106297.892956145736027369493933,113632.751116122852931056,20571721.12558993073389712410737388
400,2019-10-10 02:00:00,6154.145800334669731538,1175354.154182676525232102851972665,1288402.284690982629207123,257176737.7242801602065493314891763,110840.395901071114287864,21086805.47609055804329641601862708
401,2019-10-09 02:00:00,8944.242434920182507045,1661350.436690939858046860539652015,1282248.138890647959475585,256001383.5700974836813172286372029,109751.463690854975484358,21141049.55916021813807636072010344
402,2019-10-08 02:00:00,3138.093932569727984866,566939.2196819843111633365524493491,1273303.89645572777696854,254340033.1334065438232703680975485,111250.319643318685031534,20074837.41350630451431795891575039
403,2019-10-07 02:00:00,5359.49316865897984628,947214.8293770875152537837581677812,1270165.802523158048983674,253773093.9137245595121070315451005,111219.466129478744238832,20013355.58117737495426866120303416
404,2019-10-06 02:00:00,2648.981238761309236638,457052.7403095094850377490589297803,1264806.309354499069137394,252825879.0843474719968532477869327,111338.001070512186825528,18976379.68010688795790158930393498
405,2019-10-05 02:00:00,2803.676763335377910105,491996.3024699629378145289575166805,1262157.328115737759900756,252368826.3440379625118154987280014,110762.807851871173769544,19437940.44262332900148176753977296
406,2019-10-04 02:00:00,4557.157058898069349618,798953.4406281111743912195410406108,1259353.651352402381990651,251876830.0415679995740009697704844,111180.64699572551223245,19719144.7754992991471838872732917
407,2019-10-03 02:00:00,2962.193714284018768791,520274.4579162553967425888813925095,1254796.494293504312641033,251077876.6009398883996097502294438,112355.395564540681217376,19666413.0334577901442002009456906
408,2019-10-02 02:00:00,2907.884016335711678038,514614.4903562044026948119558326045,1251834.300579220293872242,250557602.1430236330028671613480517,111116.444507332694423606,19941253.36712795778625325523710242
409,2019-10-01 02:00:00,3991.168048554496776951,715946.752786402897187691632897681,1248926.416562884582194204,250042987.6526674286001723493922193,110674.921162837398708448,19501130.57744769575916009838870145
410,2019-09-30 02:00:00,3819.222262766338132003,660773.6862387082369372958852156859,1244935.248514330085417253,249327040.8998810257029846577593218,108512.901864050279330516,19446911.66319265172230631242532727
411,2019-09-29 02:00:00,2494.764016512010561862,423060.9145138141760135933446294851,1241116.02625156374728525,248666267.2136423174660473618741067,109029.14027585261018474,18521418.10758067770568047795368496
412,2019-09-28 02:00:00,3752.243233447174882478,651371.0503790492716682225541017188,1238621.262235051736723388,248243206.2991285032900337685294757,108204.91099301893629927,18695228.86175900527591301905674676
413,2019-09-27 02:00:00,4956.931359620333884399,827807.7315761019816598097228511439,1234869.01900160456184091,247591835.2487494540183655459753746,107988.921126711227780082,18825474.03888921162554802002357047
414,2019-09-26 02:00:00,8605.7500444767519057,1411552.326005767231381077088507192,1229912.087641984227956511,246764027.5171733520367057362525226,105732.601930254660516762,17269088.65107792596247701588202296
415,2019-09-25 02:00:00,5905.459973066806612558,991392.7459066258673803664423404586,1221306.337597507476050811,245352475.1911675848053246591640144,103465.762443027022694306,17531240.41041689267085095189867295
416,2019-09-24 02:00:00,18702.75990286837207828,3248279.232409043052191508954401508,1215400.877624440669438253,244361082.4452609589379442927216744,100509.756646966793079204,16792147.46685149626127470125342057
417,2019-09-23 02:00:00,4329.535516134333742734,894122.5129150991268802741540976537,1196698.117721572297359973,241112803.2128519158857527837672705,93504.434220500552659994,18768557.90992236422063275211554941
418,2019-09-22 02:00:00,2079.187714785005574227,436941.2210168647326247428041080401,1192368.582205437963617239,240218680.6999368167588725096131729,91955.614947059625644924,19362066.7555585747001322364641609
419,2019-09-21 02:00:00,1929.407072500318782496,416396.0395024710240842591497745098,1190289.394490652958043012,239781739.478919952026247766809065,91237.908068871515291898,19609030.16848899355621425058900171
420,2019-09-20 02:00:00,3201.260181968797747772,695389.7694977911735858719602356403,1188359.987418152639260516,239365343.4394174810021635076592916,90596.312090954155878436,19508218.55395984663802030111423607
421,2019-09-19 02:00:00,4805.314691873450681218,1025407.083304495145949346363618636,1185158.727236183841512744,238669953.6699196898285776356990564,86758.024681721368894916,19216092.08809820291946747168199979
422,2019-09-18 02:00:00,5737.346847540753644932,1218188.538866415761863808671714685,1180353.412544310390831526,237644546.5866151946826282893354365,85490.350392610647816714,18058356.27840482493491063632273876
423,2019-09-17 02:00:00,7138.47693834947666465,1460729.84883144020527514900162566,1174616.065696769637186594,236426358.0477487789207644806637228,91679.440252349901509206,19224873.07456218570131708291074759
424,2019-09-16 02:00:00,4222.194419410765383489,819089.5206646572719086346455725656,1167477.588758420160521944,234965628.1989173387154893316620973,91555.950543065013969786,17511993.99499676276290599849243525
425,2019-09-15 02:00:00,1819.175802710407008569,342059.9983338121850270823651371188,1163255.394339009395138455,234146538.678252681443580697016525,93131.94005463342197023,17585442.71690202836414344158791383
426,2019-09-14 02:00:00,2284.145837153323278572,417772.54570609997595216456820626,1161436.218536298988129886,233804478.6799188692585536146513867,93646.47015378976158621,16878476.02301495371352628510757019
427,2019-09-13 02:00:00,2689.687560544243488482,480703.4651618694167896056473701963,1159152.072699145664851314,233386706.1342127692826014500831807,94545.91634957957054641,17057813.47373341417390737300016546
428,2019-09-12 02:00:00,2352.822164844029629751,417661.2748306380713574215612125563,1156462.385138601421362832,232906002.6690508998658118444358098,94600.96580872074735913,17038365.71838313748008345064177596
429,2019-09-11 02:00:00,3444.981750855742324334,609045.068082391079332597126152282,1154109.562973757391733081,232488341.3942202617944544228745971,94376.458624700876868678,16729058.25900549631392752753696915
430,2019-09-10 02:00:00,2590.54712595594751838,464379.6923338944432429859379928474,1150664.581222901649408747,231879296.3261378707151218257484433,94571.768059098275329312,16912165.34883758919216651557431086
431,2019-09-09 02:00:00,3094.488919289526747583,558075.155532905689588360993183369,1148074.034096945701890367,231414916.6338039762718788398104518,94294.36346217935215344,17036550.35075423368691650373479093
432,2019-09-08 02:00:00,2319.26610194966833824,418104.8103722100209058465020351141,1144979.545177656175142784,230856841.4782710705822904788172686,93682.320543515917141478,16942036.76116855689220879300631717
433,2019-09-07 02:00:00,3071.131298070563020689,536670.54118347839967258847007353,1142660.279075706506804544,230438736.6678988605613846323152327,93540.498592554640385916,16725634.1953106655948441731365614
434,2019-09-06 02:00:00,5536.405856334018083199,962899.3102276811511050453704311483,1139589.147777635943783855,229902066.1267153821617120438451589,94661.246106731034081976,15979165.68005869297907184482149542
435,2019-09-05 02:00:00,7400.656699603823699479,1278942.639232679200418672992381062,1134052.741921301925700656,228939166.8164877010106069984747299,95438.899226731542608672,16591976.94142412118451621324704629
436,2019-09-04 02:00:00,5295.790722757635369821,933777.1441125349911160417489627447,1126652.085221698102001177,227660224.1772550218101883254823515,94450.365868042632934318,16419023.91428680239444827801978899
437,2019-09-03 02:00:00,3370.635485833321100376,600945.9619408083000634853250521062,1121356.294498940466631356,226726447.0331424868190722837333874,93875.985090739293978276,16874955.05607408402268419706072526
438,2019-09-02 02:00:00,3247.583238361971091042,566471.2729034601965956328528778285,1117985.65901310714553098,226125501.0712016785190087984083359,92797.484854478076095542,16535416.6227784240951777380560245
439,2019-09-01 02:00:00,3168.713292421228739605,540596.4223693509380194476665618896,1114738.075774745174439938,225559029.7982982183224131655554585,93346.663683649728120734,15921103.3561734247696879463549485
440,2019-08-31 02:00:00,1963.45826320210225102,330781.1225881580752434904409687216,1111569.362482323945700333,225018433.3759288673843937178888958,91721.04731622301754989,15791442.41805355854897698079835359
441,2019-08-30 02:00:00,3669.018794002978386416,614137.9254117450023312277618362202,1109605.904219121843449313,224687652.2533407093091502274479277,93237.610198187838697816,15667192.64665145567745704734531712
442,2019-08-29 02:00:00,6567.685794965791150862,1105197.521436710649781164971228255,1105936.885425118865062897,224073514.3279289643068189996860907,91501.051032534785593228,15421311.05963315193886029876616198
443,2019-08-28 02:00:00,9746.412388564484020929,1721214.705060288021354544489019571,1099369.199630153073912035,222968316.8064922536570378347148635,93011.097981562668207844,16007614.95616840789248737421695108
444,2019-08-27 02:00:00,3946.273332695337228924,732913.1359356793478620634031336146,1089622.787241588589891106,221247102.1014319656356832902258439,90702.2236707541573233,16830782.57690623070140199258077503
445,2019-08-26 02:00:00,2798.316056552575752364,527578.2064782003933624311701149606,1085676.513908893252662182,220514188.9654962862878212268227092,90129.93317784846695838,17021239.69380696987523970195693309
446,2019-08-25 02:00:00,6699.865328737258910898,1220374.581617393459110650319510602,1082878.197852340676909818,219986610.7590180858944587956525946,89716.470456495561735116,16560860.74760953434472900338057238
447,2019-08-24 02:00:00,2585.208141293158135856,489788.6835566248219678955536916822,1076178.33252360341799892,218766236.1774006924353481453330817,89347.005777382962117882,16981964.68544807796525945951847279
448,2019-08-23 02:00:00,2282.76741514205415036,439096.9848073826189148300240160733,1073593.124382310259863064,218276447.493844067613380249779389,87871.762654429996871672,17013765.36974643825190315161842984
449,2019-08-22 02:00:00,3590.696841221200488766,675282.9472208280101227525906724891,1071310.356967168205712704,217837350.5090366849944654197553734,87978.528417242743083332,16836106.84448267273362324303214546
450,2019-08-21 02:00:00,3905.448155470572005382,726582.4631014396099485746637205231,1067719.660125947005223938,217162067.5618158569843426671647031,88156.693558794890184218,16331129.29476643616619525437953059
451,2019-08-20 02:00:00,2894.489000653212738109,571133.7409798707425689045852698198,1063814.211970476433218556,216435485.0987144173743940925009832,86766.076505648714030326,17017776.71253022302506223259941529
452,2019-08-19 02:00:00,3050.740790874891703716,606670.431144240117442589210964009,1060919.722969823220480447,215864351.3577345466318251879157134,85878.819914872047769162,17309812.93012343976890204677702162
453,2019-08-18 02:00:00,5283.484140729081248616,1009948.714506239753458792238427598,1057868.982178948328776731,215257680.9265903065143825987047497,86515.667283761518698894,16853660.91271496628580532218776695
454,2019-08-17 02:00:00,2153.542414503979042142,396206.3483475803504291056163232834,1052585.498038219247528115,214247732.2120840667609238064663222,88147.835924749157938568,16307272.61433292002258834052982091
455,2019-08-16 02:00:00,5945.597358069970377878,1092089.988168086125046592507773828,1050431.955623715268485973,213851525.8637364864104947008499968,87903.114705257067905106,16328890.58782030338907941467303054
456,2019-08-15 02:00:00,10237.614820195135757531,1858654.630715728933217077492720472,1044486.358265645298108095,212759435.8755684002854481083422227,85605.159761322341219056,16033580.73056214559117200512578757
457,2019-08-14 02:00:00,9373.294141559863401196,1821629.21723407460903328337833463,1034248.743445450162350564,210900781.2448526713522310308495032,84826.576026699093927174,17461701.2406014792052542462769788
458,2019-08-13 02:00:00,2845.504398837349412195,592232.9203931838868764502613680706,1024875.449303890298949368,209079152.0276185967431977474711707,82534.625624076673154618,17146599.62223410819488432319172325
459,2019-08-12 02:00:00,2274.177017719912989724,483754.7879770455816222171900863493,1022029.944905052949537173,208486919.1072254128563212972098033,81476.844858680327012272,17257357.32186442160042058289939409
460,2019-08-11 02:00:00,2588.95831578579659337,546204.5483642283170764115940402852,1019755.767887333036547449,208003164.3192483672746990800197188,81980.30989455816027801,17673682.38843588557199387544279586
461,2019-08-10 02:00:00,2904.256955918764714731,603839.4117514193218148096873930703,1017166.809571547239954079,207456959.7708841389576226684256775,82192.238457718781192076,16933036.10293010384105369634343045
462,2019-08-09 02:00:00,8139.701778727703554108,1736231.006243016077609980358414162,1014262.552615628475239348,206853120.3591327196358078587382845,81248.177448711257912576,17051047.37616287351298021840176386
463,2019-08-08 02:00:00,3456.971140172578600745,765034.4466922853752721447938030924,1006122.85083690077168524,205116889.35288970355819787837987,79330.832430649734754758,17433500.28111895143348986419383673
464,2019-08-07 02:00:00,3213.40505409532134788,726228.5319064964899649771734012075,1002665.879696728193084495,204351854.9061974181829257335860651,82123.895389649418260662,18511732.40628122877523622756644464
465,2019-08-06 02:00:00,4612.719835639642611998,1061893.055201450443115992825575458,999452.474642632871736615,203625626.3742909216929607564126654,80994.036338278660964102,18304303.89977225508848633262356766
466,2019-08-05 02:00:00,6440.38457225506570357,1487146.938123150159700723005575696,994839.754806993229124617,202563733.3190894712498447635870903,81565.495877829829651714,18948425.12165794088394912762432569
467,2019-08-04 02:00:00,2106.776350250711022526,464681.5729706011439446879580116763,988399.370234738163421047,201076586.3809663210901440405815165,81964.99160408079593258,18202129.41091355835394257390850261
468,2019-08-03 02:00:00,2169.461401004807400352,482236.7642534206565735400992454903,986292.593884487452398521,200611904.8079957199461993526235034,81861.037261584410470972,18231044.35287650065351483040848664
469,2019-08-02 02:00:00,5487.83122269294725058,1196866.955272953772391360158727051,984123.132483482644998169,200129668.0437422992896258125242573,82894.538645999087982986,18037357.77705662330903175633281794
470,2019-08-01 02:00:00,4168.883226601741402881,897803.9403096771795361601940094182,978635.301260789697747589,198932801.0884693455172344523655299,82331.516994060846724016,17932864.02758697156049865862951473
471,2019-07-31 02:00:00,4077.73799484393584074,878775.9649936891890576853758936116,974466.418034187956344708,198034997.148159668337698292171523,82472.479070292691274192,17927008.36177161745053543074265443
472,2019-07-30 02:00:00,4053.694112241670095719,847659.8838387690824957900526016791,970388.680039344020503968,197156221.1831659791486406067956283,80940.590147532018554742,17031260.650260498023255774431213
